Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Yield,CV (%)
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,STEVENS,189,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"65,196",13.5
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,STEVENS,189,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,908,036",14.3
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,STEVENS,189,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"27,283",21.6
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,GOVE,63,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","36,460",12.5
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,GOVE,63,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"106,834",13.5
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,GOVE,63,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,953,716",14.3
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,GOVE,63,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"4,736",21.6
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,GREELEY,71,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","104,864",8.7
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,GREELEY,71,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"135,282",13.5
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,GREELEY,71,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"4,424,137",14.3
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,GREELEY,71,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,748",21.6
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,LANE,101,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","39,430",26.3
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,LANE,101,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"90,763",13.5
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,LANE,101,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,939,742",14.3
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,LANE,101,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,650",21.6
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,LOGAN,109,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","41,785",29
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,LOGAN,109,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"77,675",13.5
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,LOGAN,109,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,590,014",14.3
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,LOGAN,109,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,800,21.6
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,NESS,135,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","40,130",21.8
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,NESS,135,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"103,302",13.5
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,NESS,135,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,604,667",14.3
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,SCOTT,171,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","42,211",23.1
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,SCOTT,171,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"85,613",13.5
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,SCOTT,171,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,438,495",14.3
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,SCOTT,171,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"4,280",21.6
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,TREGO,195,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","23,634",10.5
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,TREGO,195,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"70,815",13.5
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,TREGO,195,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,828,004",14.3
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,TREGO,195,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,516,21.6
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,WALLACE,199,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","37,632",44
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,WALLACE,199,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"69,597",13.5
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,WALLACE,199,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,610,978",14.3
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,WALLACE,199,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"6,189",21.6
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,WICHITA,203,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","69,448",27.5
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,WICHITA,203,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"118,838",13.5
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,WICHITA,203,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"4,697,202",14.3
CENSUS,2022,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,WICHITA,203,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"15,225",21.6
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,BARTON,9,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","46,032",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,BARTON,9,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"150,286",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,BARTON,9,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"7,182,498",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,BARTON,9,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,490",21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,DICKINSON,41,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","50,744",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,DICKINSON,41,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"120,519",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,DICKINSON,41,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"6,629,040",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,DICKINSON,41,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,242,21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","29,337",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"72,722",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,263,347",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","32,100",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"75,254",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,647,490",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","25,138",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"66,548",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,973,408",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,MARION,115,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","30,504",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,MARION,115,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"89,354",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,MARION,115,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"4,550,480",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,MARION,115,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,138,21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,MCPHERSON,113,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","76,216",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,MCPHERSON,113,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"184,103",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,MCPHERSON,113,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"9,578,162",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,MCPHERSON,113,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,784",21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,RICE,159,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","58,119",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,RICE,159,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"145,255",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,RICE,159,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"7,268,805",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,RICE,159,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"4,939",21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,RUSH,165,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","38,274",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,RUSH,165,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"100,229",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,RUSH,165,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"4,815,701",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,RUSH,165,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,264,21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,RUSSELL,167,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","28,803",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,RUSSELL,167,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"75,123",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,RUSSELL,167,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,198,842",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,RUSSELL,167,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,SALINE,169,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","32,557",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,SALINE,169,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"88,244",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,SALINE,169,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"4,426,639",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,SALINE,169,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,161,21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,ANDERSON,3,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","3,197",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,ANDERSON,3,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,715",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,ANDERSON,3,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"342,150",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,CHASE,17,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","5,984",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,CHASE,17,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"8,320",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,CHASE,17,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"390,133",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,COFFEY,31,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","5,355",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,COFFEY,31,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"11,047",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,COFFEY,31,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"614,379",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,DOUGLAS,45,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","2,283",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,DOUGLAS,45,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"4,086",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,DOUGLAS,45,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"182,986",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,FRANKLIN,59,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","3,934",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,FRANKLIN,59,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,224",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,FRANKLIN,59,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"328,470",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,GEARY,61,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","1,815",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,GEARY,61,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"7,250",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,GEARY,61,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"318,303",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,GEARY,61,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,JOHNSON,91,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)",870,29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,JOHNSON,91,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,344",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,JOHNSON,91,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"118,196",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,LINN,107,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)",922,29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,LINN,107,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"3,492",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,LINN,107,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"146,371",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,LYON,111,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","5,862",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,LYON,111,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"9,925",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,LYON,111,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"494,640",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,MIAMI,121,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","2,495",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,MIAMI,121,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","4,090",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,MIAMI,121,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"4,090",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,MIAMI,121,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"233,204",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,MORRIS,127,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","7,884",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,MORRIS,127,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"23,659",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,MORRIS,127,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,262,721",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,MORRIS,127,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,568,21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,OSAGE,139,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","3,347",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,OSAGE,139,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,662",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,OSAGE,139,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"331,482",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,SHAWNEE,177,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","1,474",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,SHAWNEE,177,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"4,015",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,SHAWNEE,177,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"220,374",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,SHAWNEE,177,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,WABAUNSEE,197,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)",391,29.8
