Year,County,County ANSI,Yield,CV (%),Growing_Season_Precip_mm,Growing_Season_Temp_C,NAME,mean,elevation,slope1,slope2,slope3,slope4,slope5,slope6,slope7,slope8,aspectN,aspectE,aspectS,aspectW,aspectUnknown,WAT_LAND,NVG_LAND,URB_LAND,GRS_LAND,FOR_LAND,CULTRF_LAND,CULTIR_LAND,CULT_LAND,SQ1,SQ2,SQ3,SQ4,SQ5,SQ6,SQ7,soil_quality_score,slope_avg,temp_precip_interaction,lag_yield
2017,REPUBLIC,157,,20.1,445.20000000000005,20.09699247311828,Republic,0.570485078505934,461.0,0.0413,0.3724,0.4701,0.1127,0.0035,0.0,0.0,0.0,0.0829,0.2203,0.1034,0.1797,0.4137,0.0,7.0,0.131699994206429,63.4230117797852,0.343920528888702,16.7866477966309,12.3147201538086,29.1013679504395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,8947.181049032259,
2017,REPUBLIC,157,,21.3,445.20000000000005,20.09699247311828,Republic,0.570485078505934,461.0,0.0413,0.3724,0.4701,0.1127,0.0035,0.0,0.0,0.0,0.0829,0.2203,0.1034,0.1797,0.4137,0.0,7.0,0.131699994206429,63.4230117797852,0.343920528888702,16.7866477966309,12.3147201538086,29.1013679504395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,8947.181049032259,
2012,RICE,159,,11.2,315.79999999999995,23.19136021505376,Rice,0.450231054568152,501.0,0.1334,0.6681,0.1979,0.0006,0.0,0.0,0.0,0.0,0.0212,0.0559,0.0462,0.0752,0.8015,0.0,2.99859809875488,0.160799995064735,24.5015678405762,0.277152448892593,65.8726196289063,6.18926191329956,72.061882019043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7323.831555913976,
2012,RICE,159,,12.9,315.79999999999995,23.19136021505376,Rice,0.450231054568152,501.0,0.1334,0.6681,0.1979,0.0006,0.0,0.0,0.0,0.0,0.0212,0.0559,0.0462,0.0752,0.8015,0.0,2.99859809875488,0.160799995064735,24.5015678405762,0.277152448892593,65.8726196289063,6.18926191329956,72.061882019043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7323.831555913976,
2012,RICE,159,,20.2,315.79999999999995,23.19136021505376,Rice,0.450231054568152,501.0,0.1334,0.6681,0.1979,0.0006,0.0,0.0,0.0,0.0,0.0212,0.0559,0.0462,0.0752,0.8015,0.0,2.99859809875488,0.160799995064735,24.5015678405762,0.277152448892593,65.8726196289063,6.18926191329956,72.061882019043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7323.831555913976,
2017,RICE,159,,29.8,386.40999999999997,21.003304301075282,Rice,0.5063968386484357,501.0,0.1334,0.6681,0.1979,0.0006,0.0,0.0,0.0,0.0,0.0212,0.0559,0.0462,0.0752,0.8015,0.0,2.99859809875488,0.160799995064735,24.5015678405762,0.277152448892593,65.8726196289063,6.18926191329956,72.061882019043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,8115.886814978499,
2017,RICE,159,,20.2,386.40999999999997,21.003304301075282,Rice,0.5063968386484357,501.0,0.1334,0.6681,0.1979,0.0006,0.0,0.0,0.0,0.0,0.0212,0.0559,0.0462,0.0752,0.8015,0.0,2.99859809875488,0.160799995064735,24.5015678405762,0.277152448892593,65.8726196289063,6.18926191329956,72.061882019043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,8115.886814978499,
2017,RICE,159,,20.1,386.40999999999997,21.003304301075282,Rice,0.5063968386484357,501.0,0.1334,0.6681,0.1979,0.0006,0.0,0.0,0.0,0.0,0.0212,0.0559,0.0462,0.0752,0.8015,0.0,2.99859809875488,0.160799995064735,24.5015678405762,0.277152448892593,65.8726196289063,6.18926191329956,72.061882019043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,8115.886814978499,
2017,RICE,159,,21.3,386.40999999999997,21.003304301075282,Rice,0.5063968386484357,501.0,0.1334,0.6681,0.1979,0.0006,0.0,0.0,0.0,0.0,0.0212,0.0559,0.0462,0.0752,0.8015,0.0,2.99859809875488,0.160799995064735,24.5015678405762,0.277152448892593,65.8726196289063,6.18926191329956,72.061882019043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,8115.886814978499,
2012,RILEY,161,,11.2,370.45000000000005,22.75671612903226,Riley,0.559085968083652,383.0,0.0097,0.1328,0.4207,0.3437,0.0789,0.0142,0.0,0.0,0.1515,0.2491,0.2096,0.2473,0.1425,0.0,0.0,1.54399991035461,22.3880443572998,3.03961300849915,71.845573425293,1.18277096748352,73.0283432006836,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.125,8430.22549,
2012,RILEY,161,,12.9,370.45000000000005,22.75671612903226,Riley,0.559085968083652,383.0,0.0097,0.1328,0.4207,0.3437,0.0789,0.0142,0.0,0.0,0.1515,0.2491,0.2096,0.2473,0.1425,0.0,0.0,1.54399991035461,22.3880443572998,3.03961300849915,71.845573425293,1.18277096748352,73.0283432006836,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.125,8430.22549,
2012,RILEY,161,,,370.45000000000005,22.75671612903226,Riley,0.559085968083652,383.0,0.0097,0.1328,0.4207,0.3437,0.0789,0.0142,0.0,0.0,0.1515,0.2491,0.2096,0.2473,0.1425,0.0,0.0,1.54399991035461,22.3880443572998,3.03961300849915,71.845573425293,1.18277096748352,73.0283432006836,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.125,8430.22549,
2017,RILEY,161,,29.8,458.11,20.89815268817206,Riley,0.6017053261658845,383.0,0.0097,0.1328,0.4207,0.3437,0.0789,0.0142,0.0,0.0,0.1515,0.2491,0.2096,0.2473,0.1425,0.0,0.0,1.54399991035461,22.3880443572998,3.03961300849915,71.845573425293,1.18277096748352,73.0283432006836,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.125,9573.652727978504,
2017,RILEY,161,,20.2,458.11,20.89815268817206,Riley,0.6017053261658845,383.0,0.0097,0.1328,0.4207,0.3437,0.0789,0.0142,0.0,0.0,0.1515,0.2491,0.2096,0.2473,0.1425,0.0,0.0,1.54399991035461,22.3880443572998,3.03961300849915,71.845573425293,1.18277096748352,73.0283432006836,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.125,9573.652727978504,
2017,RILEY,161,,20.1,458.11,20.89815268817206,Riley,0.6017053261658845,383.0,0.0097,0.1328,0.4207,0.3437,0.0789,0.0142,0.0,0.0,0.1515,0.2491,0.2096,0.2473,0.1425,0.0,0.0,1.54399991035461,22.3880443572998,3.03961300849915,71.845573425293,1.18277096748352,73.0283432006836,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.125,9573.652727978504,
2012,ROOKS,163,,11.2,249.01,22.69056344086022,Rooks,0.3896801137498626,619.0,0.0457,0.4577,0.4619,0.0345,0.0002,0.0,0.0,0.0,0.1388,0.1816,0.0394,0.1368,0.5034,0.0,0.0,3.85679984092712,52.1713600158691,1.09124052524567,41.2219924926758,1.658607006073,42.8805999755859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,5650.177202408603,
2012,ROOKS,163,,12.9,249.01,22.69056344086022,Rooks,0.3896801137498626,619.0,0.0457,0.4577,0.4619,0.0345,0.0002,0.0,0.0,0.0,0.1388,0.1816,0.0394,0.1368,0.5034,0.0,0.0,3.85679984092712,52.1713600158691,1.09124052524567,41.2219924926758,1.658607006073,42.8805999755859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,5650.177202408603,
2012,ROOKS,163,390.0,20.2,249.01,22.69056344086022,Rooks,0.3896801137498626,619.0,0.0457,0.4577,0.4619,0.0345,0.0002,0.0,0.0,0.0,0.1388,0.1816,0.0394,0.1368,0.5034,0.0,0.0,3.85679984092712,52.1713600158691,1.09124052524567,41.2219924926758,1.658607006073,42.8805999755859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,5650.177202408603,
2017,ROOKS,163,,29.8,385.77,20.34917956989248,Rooks,0.4558117280489049,619.0,0.0457,0.4577,0.4619,0.0345,0.0002,0.0,0.0,0.0,0.1388,0.1816,0.0394,0.1368,0.5034,0.0,0.0,3.85679984092712,52.1713600158691,1.09124052524567,41.2219924926758,1.658607006073,42.8805999755859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,7850.103002677422,390.0
2017,ROOKS,163,,20.2,385.77,20.34917956989248,Rooks,0.4558117280489049,619.0,0.0457,0.4577,0.4619,0.0345,0.0002,0.0,0.0,0.0,0.1388,0.1816,0.0394,0.1368,0.5034,0.0,0.0,3.85679984092712,52.1713600158691,1.09124052524567,41.2219924926758,1.658607006073,42.8805999755859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,7850.103002677422,
2017,ROOKS,163,,20.1,385.77,20.34917956989248,Rooks,0.4558117280489049,619.0,0.0457,0.4577,0.4619,0.0345,0.0002,0.0,0.0,0.0,0.1388,0.1816,0.0394,0.1368,0.5034,0.0,0.0,3.85679984092712,52.1713600158691,1.09124052524567,41.2219924926758,1.658607006073,42.8805999755859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,7850.103002677422,
2017,ROOKS,163,198.0,21.3,385.77,20.34917956989248,Rooks,0.4558117280489049,619.0,0.0457,0.4577,0.4619,0.0345,0.0002,0.0,0.0,0.0,0.1388,0.1816,0.0394,0.1368,0.5034,0.0,0.0,3.85679984092712,52.1713600158691,1.09124052524567,41.2219924926758,1.658607006073,42.8805999755859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,7850.103002677422,
2012,RUSH,165,,11.2,239.82,23.16868064516128,Rush,0.3874971614146873,625.0,0.067,0.4724,0.4251,0.035,0.0005,0.0,0.0,0.0,0.0884,0.1648,0.0703,0.1371,0.5394,0.0,0.0,0.0576000027358532,62.9195289611816,0.483216464519501,34.0331192016602,2.50653409957886,36.5396537780762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,5556.312992322578,
2012,RUSH,165,,12.9,239.82,23.16868064516128,Rush,0.3874971614146873,625.0,0.067,0.4724,0.4251,0.035,0.0005,0.0,0.0,0.0,0.0884,0.1648,0.0703,0.1371,0.5394,0.0,0.0,0.0576000027358532,62.9195289611816,0.483216464519501,34.0331192016602,2.50653409957886,36.5396537780762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,5556.312992322578,
2012,RUSH,165,,20.2,239.82,23.16868064516128,Rush,0.3874971614146873,625.0,0.067,0.4724,0.4251,0.035,0.0005,0.0,0.0,0.0,0.0884,0.1648,0.0703,0.1371,0.5394,0.0,0.0,0.0576000027358532,62.9195289611816,0.483216464519501,34.0331192016602,2.50653409957886,36.5396537780762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,5556.312992322578,
2017,RUSH,165,,29.8,361.06,20.349125806451617,Rush,0.4312263049222684,625.0,0.067,0.4724,0.4251,0.035,0.0005,0.0,0.0,0.0,0.0884,0.1648,0.0703,0.1371,0.5394,0.0,0.0,0.0576000027358532,62.9195289611816,0.483216464519501,34.0331192016602,2.50653409957886,36.5396537780762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,7347.255363677421,
2017,RUSH,165,,20.2,361.06,20.349125806451617,Rush,0.4312263049222684,625.0,0.067,0.4724,0.4251,0.035,0.0005,0.0,0.0,0.0,0.0884,0.1648,0.0703,0.1371,0.5394,0.0,0.0,0.0576000027358532,62.9195289611816,0.483216464519501,34.0331192016602,2.50653409957886,36.5396537780762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,7347.255363677421,
2017,RUSH,165,,20.1,361.06,20.349125806451617,Rush,0.4312263049222684,625.0,0.067,0.4724,0.4251,0.035,0.0005,0.0,0.0,0.0,0.0884,0.1648,0.0703,0.1371,0.5394,0.0,0.0,0.0576000027358532,62.9195289611816,0.483216464519501,34.0331192016602,2.50653409957886,36.5396537780762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,7347.255363677421,
2017,RUSH,165,264.0,21.3,361.06,20.349125806451617,Rush,0.4312263049222684,625.0,0.067,0.4724,0.4251,0.035,0.0005,0.0,0.0,0.0,0.0884,0.1648,0.0703,0.1371,0.5394,0.0,0.0,0.0576000027358532,62.9195289611816,0.483216464519501,34.0331192016602,2.50653409957886,36.5396537780762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,7347.255363677421,
2012,RUSSELL,167,,11.2,221.66,23.29210645161292,Russell,0.4174094105986837,558.0,0.0447,0.3713,0.3705,0.1435,0.0585,0.0115,0.0,0.0,0.1095,0.196,0.0805,0.198,0.416,0.0,0.0,0.0439999997615814,59.7280960083008,0.201663821935654,39.5927886962891,0.433453589677811,40.0262413024902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,5162.92831606452,
2012,RUSSELL,167,,12.9,221.66,23.29210645161292,Russell,0.4174094105986837,558.0,0.0447,0.3713,0.3705,0.1435,0.0585,0.0115,0.0,0.0,0.1095,0.196,0.0805,0.198,0.416,0.0,0.0,0.0439999997615814,59.7280960083008,0.201663821935654,39.5927886962891,0.433453589677811,40.0262413024902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,5162.92831606452,
2012,RUSSELL,167,196.0,20.2,221.66,23.29210645161292,Russell,0.4174094105986837,558.0,0.0447,0.3713,0.3705,0.1435,0.0585,0.0115,0.0,0.0,0.1095,0.196,0.0805,0.198,0.416,0.0,0.0,0.0439999997615814,59.7280960083008,0.201663821935654,39.5927886962891,0.433453589677811,40.0262413024902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,5162.92831606452,
2017,RUSSELL,167,,29.8,419.12,20.93829462365592,Russell,0.4639175881748,558.0,0.0447,0.3713,0.3705,0.1435,0.0585,0.0115,0.0,0.0,0.1095,0.196,0.0805,0.198,0.416,0.0,0.0,0.0439999997615814,59.7280960083008,0.201663821935654,39.5927886962891,0.433453589677811,40.0262413024902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,8775.65804266667,196.0
2017,RUSSELL,167,,20.2,419.12,20.93829462365592,Russell,0.4639175881748,558.0,0.0447,0.3713,0.3705,0.1435,0.0585,0.0115,0.0,0.0,0.1095,0.196,0.0805,0.198,0.416,0.0,0.0,0.0439999997615814,59.7280960083008,0.201663821935654,39.5927886962891,0.433453589677811,40.0262413024902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,8775.65804266667,
2017,RUSSELL,167,,20.1,419.12,20.93829462365592,Russell,0.4639175881748,558.0,0.0447,0.3713,0.3705,0.1435,0.0585,0.0115,0.0,0.0,0.1095,0.196,0.0805,0.198,0.416,0.0,0.0,0.0439999997615814,59.7280960083008,0.201663821935654,39.5927886962891,0.433453589677811,40.0262413024902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,8775.65804266667,
2017,RUSSELL,167,,,419.12,20.93829462365592,Russell,0.4639175881748,558.0,0.0447,0.3713,0.3705,0.1435,0.0585,0.0115,0.0,0.0,0.1095,0.196,0.0805,0.198,0.416,0.0,0.0,0.0439999997615814,59.7280960083008,0.201663821935654,39.5927886962891,0.433453589677811,40.0262413024902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,8775.65804266667,
2012,SALINE,169,,11.2,294.28,23.66118602150538,Saline,0.4736904563910198,390.0,0.0921,0.6432,0.2587,0.0058,0.0002,0.0,0.0,0.0,0.0626,0.0902,0.0402,0.0717,0.7353,0.0,0.0,0.636399984359741,40.5768737792969,1.60493195056915,55.1502456665039,2.03154802322388,57.1817932128906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,6963.013822408602,
2012,SALINE,169,,12.9,294.28,23.66118602150538,Saline,0.4736904563910198,390.0,0.0921,0.6432,0.2587,0.0058,0.0002,0.0,0.0,0.0,0.0626,0.0902,0.0402,0.0717,0.7353,0.0,0.0,0.636399984359741,40.5768737792969,1.60493195056915,55.1502456665039,2.03154802322388,57.1817932128906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,6963.013822408602,
2012,SALINE,169,,20.2,294.28,23.66118602150538,Saline,0.4736904563910198,390.0,0.0921,0.6432,0.2587,0.0058,0.0002,0.0,0.0,0.0,0.0626,0.0902,0.0402,0.0717,0.7353,0.0,0.0,0.636399984359741,40.5768737792969,1.60493195056915,55.1502456665039,2.03154802322388,57.1817932128906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,6963.013822408602,
2017,SALINE,169,,29.8,353.39,22.06225268817204,Saline,0.5184779115268656,390.0,0.0921,0.6432,0.2587,0.0058,0.0002,0.0,0.0,0.0,0.0626,0.0902,0.0402,0.0717,0.7353,0.0,0.0,0.636399984359741,40.5768737792969,1.60493195056915,55.1502456665039,2.03154802322388,57.1817932128906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7796.579477473118,
2017,SALINE,169,,20.2,353.39,22.06225268817204,Saline,0.5184779115268656,390.0,0.0921,0.6432,0.2587,0.0058,0.0002,0.0,0.0,0.0,0.0626,0.0902,0.0402,0.0717,0.7353,0.0,0.0,0.636399984359741,40.5768737792969,1.60493195056915,55.1502456665039,2.03154802322388,57.1817932128906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7796.579477473118,
2017,SALINE,169,,20.1,353.39,22.06225268817204,Saline,0.5184779115268656,390.0,0.0921,0.6432,0.2587,0.0058,0.0002,0.0,0.0,0.0,0.0626,0.0902,0.0402,0.0717,0.7353,0.0,0.0,0.636399984359741,40.5768737792969,1.60493195056915,55.1502456665039,2.03154802322388,57.1817932128906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7796.579477473118,
2017,SALINE,169,161.0,21.3,353.39,22.06225268817204,Saline,0.5184779115268656,390.0,0.0921,0.6432,0.2587,0.0058,0.0002,0.0,0.0,0.0,0.0626,0.0902,0.0402,0.0717,0.7353,0.0,0.0,0.636399984359741,40.5768737792969,1.60493195056915,55.1502456665039,2.03154802322388,57.1817932128906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7796.579477473118,
2012,SCOTT,171,,11.2,157.78,22.053189247311842,Scott,0.3167413193965578,905.0,0.239,0.7047,0.0553,0.001,0.0,0.0,0.0,0.0,0.006,0.0115,0.0087,0.0301,0.9437,0.0,0.0,0.0699577853083611,63.6105422973633,0.0,19.6034202575684,16.7160797119141,36.3194999694824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,3479.5521994408623,
2012,SCOTT,171,,12.9,157.78,22.053189247311842,Scott,0.3167413193965578,905.0,0.239,0.7047,0.0553,0.001,0.0,0.0,0.0,0.0,0.006,0.0115,0.0087,0.0301,0.9437,0.0,0.0,0.0699577853083611,63.6105422973633,0.0,19.6034202575684,16.7160797119141,36.3194999694824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,3479.5521994408623,
2012,SCOTT,171,,20.2,157.78,22.053189247311842,Scott,0.3167413193965578,905.0,0.239,0.7047,0.0553,0.001,0.0,0.0,0.0,0.0,0.006,0.0115,0.0087,0.0301,0.9437,0.0,0.0,0.0699577853083611,63.6105422973633,0.0,19.6034202575684,16.7160797119141,36.3194999694824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,3479.5521994408623,
2017,SCOTT,171,,29.8,332.15,20.00774838709678,Scott,0.4269304045663512,905.0,0.239,0.7047,0.0553,0.001,0.0,0.0,0.0,0.0,0.006,0.0115,0.0087,0.0301,0.9437,0.0,0.0,0.0699577853083611,63.6105422973633,0.0,19.6034202575684,16.7160797119141,36.3194999694824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,6645.573626774195,
2017,SCOTT,171,,20.2,332.15,20.00774838709678,Scott,0.4269304045663512,905.0,0.239,0.7047,0.0553,0.001,0.0,0.0,0.0,0.0,0.006,0.0115,0.0087,0.0301,0.9437,0.0,0.0,0.0699577853083611,63.6105422973633,0.0,19.6034202575684,16.7160797119141,36.3194999694824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,6645.573626774195,
2017,SCOTT,171,,20.1,332.15,20.00774838709678,Scott,0.4269304045663512,905.0,0.239,0.7047,0.0553,0.001,0.0,0.0,0.0,0.0,0.006,0.0115,0.0087,0.0301,0.9437,0.0,0.0,0.0699577853083611,63.6105422973633,0.0,19.6034202575684,16.7160797119141,36.3194999694824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,6645.573626774195,
2017,SCOTT,171,,21.3,332.15,20.00774838709678,Scott,0.4269304045663512,905.0,0.239,0.7047,0.0553,0.001,0.0,0.0,0.0,0.0,0.006,0.0115,0.0087,0.0301,0.9437,0.0,0.0,0.0699577853083611,63.6105422973633,0.0,19.6034202575684,16.7160797119141,36.3194999694824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,6645.573626774195,
2012,SEDGWICK,173,,11.2,327.48,24.16443548387096,Sedgwick,0.4731488548629656,407.0,0.1392,0.7193,0.1388,0.0027,0.0,0.0,0.0,0.0,0.0268,0.0605,0.0232,0.031,0.8585,0.0,0.0,1.05390000343323,36.579029083252,3.02479290962219,50.4001770019531,8.94210243225098,59.3422775268555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7913.369332258063,
2012,SEDGWICK,173,,12.9,327.48,24.16443548387096,Sedgwick,0.4731488548629656,407.0,0.1392,0.7193,0.1388,0.0027,0.0,0.0,0.0,0.0,0.0268,0.0605,0.0232,0.031,0.8585,0.0,0.0,1.05390000343323,36.579029083252,3.02479290962219,50.4001770019531,8.94210243225098,59.3422775268555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7913.369332258063,
2012,SEDGWICK,173,,20.2,327.48,24.16443548387096,Sedgwick,0.4731488548629656,407.0,0.1392,0.7193,0.1388,0.0027,0.0,0.0,0.0,0.0,0.0268,0.0605,0.0232,0.031,0.8585,0.0,0.0,1.05390000343323,36.579029083252,3.02479290962219,50.4001770019531,8.94210243225098,59.3422775268555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7913.369332258063,
2017,SEDGWICK,173,,29.8,480.76,21.7462129032258,Sedgwick,0.5252832198171049,407.0,0.1392,0.7193,0.1388,0.0027,0.0,0.0,0.0,0.0,0.0268,0.0605,0.0232,0.031,0.8585,0.0,0.0,1.05390000343323,36.579029083252,3.02479290962219,50.4001770019531,8.94210243225098,59.3422775268555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,10454.709315354836,
2017,SEDGWICK,173,,20.2,480.76,21.7462129032258,Sedgwick,0.5252832198171049,407.0,0.1392,0.7193,0.1388,0.0027,0.0,0.0,0.0,0.0,0.0268,0.0605,0.0232,0.031,0.8585,0.0,0.0,1.05390000343323,36.579029083252,3.02479290962219,50.4001770019531,8.94210243225098,59.3422775268555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,10454.709315354836,
2017,SEDGWICK,173,,20.1,480.76,21.7462129032258,Sedgwick,0.5252832198171049,407.0,0.1392,0.7193,0.1388,0.0027,0.0,0.0,0.0,0.0,0.0268,0.0605,0.0232,0.031,0.8585,0.0,0.0,1.05390000343323,36.579029083252,3.02479290962219,50.4001770019531,8.94210243225098,59.3422775268555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,10454.709315354836,
2017,SEDGWICK,173,,21.3,480.76,21.7462129032258,Sedgwick,0.5252832198171049,407.0,0.1392,0.7193,0.1388,0.0027,0.0,0.0,0.0,0.0,0.0268,0.0605,0.0232,0.031,0.8585,0.0,0.0,1.05390000343323,36.579029083252,3.02479290962219,50.4001770019531,8.94210243225098,59.3422775268555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,10454.709315354836,
2012,SEWARD,175,,11.2,172.81,23.52379677419354,Seward,0.3797018828199532,831.0,0.0403,0.3679,0.4858,0.1034,0.0019,0.0007,0.0,0.0,0.1689,0.2116,0.1078,0.1035,0.4082,0.0,0.0,0.112700000405312,79.1877670288086,1.00852143764496,0.0,19.6910095214844,19.6910095214844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,4065.1473205483853,
2012,SEWARD,175,,12.9,172.81,23.52379677419354,Seward,0.3797018828199532,831.0,0.0403,0.3679,0.4858,0.1034,0.0019,0.0007,0.0,0.0,0.1689,0.2116,0.1078,0.1035,0.4082,0.0,0.0,0.112700000405312,79.1877670288086,1.00852143764496,0.0,19.6910095214844,19.6910095214844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,4065.1473205483853,
2012,SEWARD,175,,20.2,172.81,23.52379677419354,Seward,0.3797018828199532,831.0,0.0403,0.3679,0.4858,0.1034,0.0019,0.0007,0.0,0.0,0.1689,0.2116,0.1078,0.1035,0.4082,0.0,0.0,0.112700000405312,79.1877670288086,1.00852143764496,0.0,19.6910095214844,19.6910095214844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,4065.1473205483853,
2017,SEWARD,175,,29.8,396.2,21.01206021505374,Seward,0.4450776987099386,831.0,0.0403,0.3679,0.4858,0.1034,0.0019,0.0007,0.0,0.0,0.1689,0.2116,0.1078,0.1035,0.4082,0.0,0.0,0.112700000405312,79.1877670288086,1.00852143764496,0.0,19.6910095214844,19.6910095214844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,8324.978257204291,
2017,SEWARD,175,,20.2,396.2,21.01206021505374,Seward,0.4450776987099386,831.0,0.0403,0.3679,0.4858,0.1034,0.0019,0.0007,0.0,0.0,0.1689,0.2116,0.1078,0.1035,0.4082,0.0,0.0,0.112700000405312,79.1877670288086,1.00852143764496,0.0,19.6910095214844,19.6910095214844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,8324.978257204291,
2017,SEWARD,175,,20.1,396.2,21.01206021505374,Seward,0.4450776987099386,831.0,0.0403,0.3679,0.4858,0.1034,0.0019,0.0007,0.0,0.0,0.1689,0.2116,0.1078,0.1035,0.4082,0.0,0.0,0.112700000405312,79.1877670288086,1.00852143764496,0.0,19.6910095214844,19.6910095214844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,8324.978257204291,
2017,SEWARD,175,,21.3,396.2,21.01206021505374,Seward,0.4450776987099386,831.0,0.0403,0.3679,0.4858,0.1034,0.0019,0.0007,0.0,0.0,0.1689,0.2116,0.1078,0.1035,0.4082,0.0,0.0,0.112700000405312,79.1877670288086,1.00852143764496,0.0,19.6910095214844,19.6910095214844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,8324.978257204291,
2012,SHAWNEE,177,,11.2,305.53999999999996,23.231987096774198,Shawnee,0.5858938411457711,291.0,0.0347,0.351,0.4898,0.1137,0.0093,0.0015,0.0,0.0,0.1658,0.1851,0.1064,0.157,0.3857,0.0,0.0,3.35820007324219,57.3029327392578,6.55575132369995,29.0964317321777,3.68668293952942,32.7831153869629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,7098.301337548388,
